Trajectories,,,,,,,,,,
100,,,,,,,,,,
,,HW3-003:PELVIS_T,,,HW3-003:R_Foot_T,,,HW3-003:L_Foot_T,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
4384,0,35.072643,4.922691,1022.703857,15.422065,-254.951981,112.96476,164.454468,-79.015442,150.517761
4385,0,34.617813,5.896585,1023.190125,15.408133,-250.016724,112.993935,163.413101,-89.985046,150.802704
4386,0,34.200439,6.91276,1023.683533,15.330165,-245.146484,113.038498,162.404434,-101.321632,150.454285
4387,0,33.829132,7.967881,1024.150024,15.22188,-240.325333,113.064362,161.542938,-113.047714,149.711853
4388,0,33.509239,9.060828,1024.564819,15.108442,-235.516235,113.058578,160.934357,-125.106018,148.768204
4389,0,33.244659,10.189536,1024.918945,14.99798,-230.697357,113.02343,160.648422,-137.42746,147.702515
4390,0,33.039272,11.348698,1025.21875,14.883307,-225.884689,112.971916,160.725174,-149.966064,146.522736
4391,0,32.895382,12.530058,1025.481567,14.764636,-221.074493,112.915833,161.177002,-162.685822,145.227036
4392,0,32.814335,13.722883,1025.726074,14.667555,-216.180573,112.8451,161.977005,-175.557495,143.809235
4393,0,32.798832,14.916002,1025.966431,14.622676,-211.076736,112.717751,163.053864,-188.57103,142.237152
4394,0,32.852539,16.100767,1026.20874,14.637931,-205.682739,112.476295,164.315582,-201.740234,140.469437
4395,0,32.978161,17.270403,1026.451172,14.69224,-200.016617,112.097916,165.704819,-215.080704,138.52832
4396,0,33.177319,18.417767,1026.682861,14.729516,-194.252884,111.65696,167.227249,-228.582642,136.541611
4397,0,33.448906,19.537298,1026.889893,14.670401,-188.693619,111.311111,168.882874,-242.209412,134.662827
4398,0,33.784882,20.627874,1027.060303,14.464189,-183.567596,111.177185,170.587509,-255.929916,132.955322
4399,0,34.172218,21.691051,1027.186157,14.119538,-178.905975,111.25045,172.223953,-269.755371,131.388977
4400,0,34.599533,22.72687,1027.264282,13.696946,-174.603836,111.446014,173.730103,-283.715881,129.93454
4401,0,35.057716,23.731279,1027.291382,13.287755,-170.494446,111.657173,175.091583,-297.800659,128.632645
4402,0,35.538448,24.696377,1027.263916,12.951218,-166.420746,111.801865,176.304901,-311.936371,127.590927
4403,0,36.035797,25.612345,1027.178223,12.675578,-162.279007,111.854027,177.381653,-325.997589,126.950699
4404,0,36.54808,26.471607,1027.035889,12.438374,-157.971893,111.830452,178.356735,-339.842285,126.846283
4405,0,37.079094,27.272114,1026.847656,12.253028,-153.413696,111.769592,179.261856,-353.375397,127.350288
4406,0,37.636822,28.013628,1026.631348,12.132749,-148.620972,111.706993,180.085739,-366.575226,128.447525
4407,0,38.229736,28.693476,1026.406982,12.06344,-143.715622,111.646049,180.784302,-379.43457,130.077454
4408,0,38.864269,29.307957,1026.187012,12.029128,-138.8125,111.559448,181.332504,-391.893066,132.186127
4409,0,39.54385,29.853983,1025.971313,12.040791,-133.93129,111.411728,181.745529,-403.841095,134.726562
4410,0,40.270119,30.332344,1025.749146,12.124962,-129.022919,111.184875,182.05658,-415.165955,137.636551
4411,0,41.045341,30.750952,1025.511108,12.269842,-124.078423,110.907906,182.289658,-425.784363,140.833313
4412,0,41.87112,31.119228,1025.25647,12.404042,-119.163132,110.653656,182.458466,-435.648285,144.221436
4413,0,42.746845,31.440895,1024.990356,12.459607,-114.314911,110.479271,182.588181,-444.730713,147.701553
4414,0,43.673103,31.71526,1024.719971,12.411071,-109.515335,110.391724,182.727951,-453.003448,151.175674
4415,0,44.653786,31.94202,1024.452759,12.261,-104.758087,110.369148,182.938873,-460.419067,154.550797
4416,0,45.69252,32.124256,1024.192505,12.050976,-100.031693,110.377136,183.261307,-466.900818,157.738266
4417,0,46.788109,32.268723,1023.934631,11.845502,-95.277237,110.401382,183.680374,-472.347595,160.645584
4418,0,47.934513,32.383442,1023.667664,11.686702,-90.424103,110.458275,184.121262,-476.660187,163.162323
4419,0,49.124878,32.473072,1023.37561,11.584853,-85.463104,110.525597,184.481567,-479.783234,165.150421
4420,0,50.353951,32.535221,1023.042908,11.510831,-80.476685,110.538017,184.676331,-481.739014,166.451416
4421,0,51.618523,32.561504,1022.66156,11.403423,-75.575073,110.475502,184.669144,-482.626587,166.919144
4422,0,52.919945,32.539974,1022.231934,11.215849,-70.823318,110.383629,184.469559,-482.573639,166.469849
4423,0,54.268082,32.454556,1021.757751,10.948144,-66.2314,110.326355,184.102829,-481.675018,165.122696
4424,0,55.682758,32.285236,1021.243347,10.647847,-61.766022,110.33992,183.574417,-479.973877,163.00795
4425,0,57.192196,32.012684,1020.696289,10.381269,-57.376808,110.398369,182.843109,-477.509949,160.343643
4426,0,58.82864,31.621984,1020.127991,10.192219,-53.025715,110.439156,181.817947,-474.413879,157.39444
4427,0,60.621067,31.102423,1019.553528,10.094247,-48.685333,110.429253,180.404266,-470.971039,154.416916
4428,0,62.590488,30.448339,1018.99469,10.07685,-44.347885,110.389557,178.57373,-467.568634,151.590073
4429,0,64.749069,29.658602,1018.480164,10.111976,-40.040272,110.365944,176.394257,-464.534271,148.952927
4430,0,67.095009,28.728516,1018.04303,10.179895,-35.793224,110.382858,174.000641,-461.983307,146.414383
4431,0,69.605019,27.645607,1017.712341,10.26573,-31.619349,110.446808,171.538483,-459.786285,143.861069
4432,0,72.237267,26.39933,1017.504089,10.336084,-27.538092,110.573776,169.1194,-457.677338,141.264618
4433,0,74.946495,24.993063,1017.419189,10.366198,-23.585041,110.757568,166.812317,-455.422974,138.676544
4434,0,77.696892,23.447468,1017.445923,10.371546,-19.774817,110.95153,164.66954,-452.933014,136.151367
4435,0,80.461586,21.795105,1017.566223,10.382494,-16.077698,111.116264,162.762985,-450.242218,133.71257
4436,0,83.215378,20.072247,1017.76062,10.410851,-12.448652,111.248413,161.196503,-447.413422,131.374725
4437,0,85.931175,18.315536,1018.014648,10.456594,-8.849846,111.363243,160.082184,-444.467529,129.163605
4438,0,88.579033,16.559698,1018.319153,10.519732,-5.256128,111.47377,159.497086,-441.380371,127.114983
4439,0,91.127831,14.830988,1018.671265,10.586858,-1.688015,111.583679,159.431122,-438.11145,125.269485
4440,0,93.552216,13.144724,1019.073608,10.634631,1.790016,111.687958,159.752426,-434.624207,123.669998
4441,0,95.843056,11.509806,1019.53064,10.662289,5.138719,111.773636,160.250534,-430.886444,122.358246
4442,0,98.011093,9.932234,1020.044678,10.699173,8.3815,111.825119,160.74678,-426.871155,121.359138
4443,0,100.081139,8.414382,1020.609863,10.773394,11.557626,111.840408,161.168686,-422.581757,120.652107
4444,0,102.08403,6.951609,1021.211609,10.878692,14.648441,111.844894,161.530457,-418.070709,120.165459
4445,0,104.050049,5.529493,1021.832458,10.975463,17.568645,111.879868,161.869293,-413.416016,119.81031
4446,0,106.007851,4.130311,1022.459839,11.024599,20.237011,111.973907,162.202026,-408.687653,119.517166
4447,0,107.992249,2.747269,1023.084412,11.011335,22.631397,112.133759,162.513458,-403.933197,119.248459
4448,0,110.044579,1.389982,1023.698303,10.942956,24.777756,112.358055,162.764496,-399.172852,118.994431
4449,0,112.196686,0.076328,1024.289795,10.847987,26.725325,112.640923,162.915359,-394.401825,118.759918
4450,0,114.456818,-1.176393,1024.840088,10.771111,28.529932,112.963463,162.946884,-389.602722,118.550407
4451,0,116.80928,-2.352293,1025.326538,10.734586,30.211397,113.302612,162.864426,-384.759186,118.365814
4452,0,119.220871,-3.433642,1025.731079,10.711562,31.723772,113.651894,162.691864,-379.868927,118.199852
4453,0,121.647903,-4.400818,1026.046143,10.662889,33.00523,114.026337,162.464035,-374.946411,118.041939
4454,0,124.041397,-5.236172,1026.268066,10.588408,34.052299,114.45507,162.220917,-370.008667,117.881302
4455,0,126.353714,-5.924939,1026.395752,10.531938,34.921902,114.968498,161.999481,-365.067047,117.708565
4456,0,128.548828,-6.452881,1026.436279,10.540781,35.664001,115.583885,161.823196,-360.138397,117.511932
4457,0,130.610352,-6.808912,1026.408325,10.617969,36.26495,116.306503,161.701538,-355.254486,117.275024
4458,0,132.54129,-6.989222,1026.337891,10.713525,36.658688,117.1427,161.643997,-350.447327,116.987114
4459,0,134.356094,-6.995797,1026.245483,10.764561,36.784157,118.099754,161.672958,-345.715424,116.665627
4460,0,136.071686,-6.833425,1026.139893,10.730716,36.610817,119.175392,161.816376,-341.002594,116.366356
4461,0,137.70491,-6.507992,1026.019531,10.582865,36.113064,120.3591,162.072708,-336.22702,116.150688
4462,0,139.272034,-6.02575,1025.88147,10.282993,35.259773,121.652298,162.374878,-331.349365,116.028519
4463,0,140.783432,-5.392913,1025.723877,9.789536,34.010063,123.100746,162.612549,-326.395569,115.950783
4464,0,142.235977,-4.614865,1025.547729,9.081781,32.270679,124.829437,162.709167,-321.40802,115.865303
4465,0,143.612656,-3.698397,1025.360474,8.192554,29.858755,127.040298,162.666489,-316.405487,115.757782
4466,0,144.891983,-2.655567,1025.178467,7.234674,26.538738,129.91835,162.539429,-311.392944,115.642548
4467,0,146.057739,-1.501836,1025.021729,6.405165,22.147345,133.474548,162.393829,-306.37561,115.539108
4468,0,147.099854,-0.250449,1024.906494,5.914156,16.674318,137.462234,162.278091,-301.355621,115.458252
4469,0,148.011566,1.087743,1024.843994,5.849273,10.193371,141.466095,162.201782,-296.330933,115.398544
4470,0,148.790573,2.499182,1024.844116,6.134412,2.786736,145.096924,162.127289,-291.302734,115.350754
4471,0,149.443451,3.964316,1024.919922,6.631518,-5.43919,148.130463,161.991135,-286.279755,115.305649
4472,0,149.98555,5.460473,1025.086914,7.239335,-14.35753,150.503616,161.749832,-281.279968,115.260452
4473,0,150.433929,6.970516,1025.355103,7.912951,-23.87196,152.23201,161.416229,-276.326538,115.219154
4474,0,150.799957,8.489757,1025.717896,8.641003,-33.925331,153.344437,161.061508,-271.421295,115.188255
4475,0,151.089035,10.024783,1026.148438,9.400754,-44.470387,153.85936,160.779907,-266.524078,115.171127
4476,0,151.306213,11.586475,1026.608643,10.106923,-55.477211,153.789185,160.634598,-261.583618,115.16452
4477,0,151.459198,13.184114,1027.059814,10.613111,-66.973297,153.163345,160.628448,-256.58551,115.158478
4478,0,151.55545,14.823724,1027.475342,10.80866,-79.016068,152.025818,160.725006,-251.560394,115.138206
4479,0,151.598206,16.505512,1027.846191,10.733718,-91.532112,150.38504,160.886154,-246.55217,115.090408
4480,0,151.5858,18.221479,1028.177612,10.55336,-104.266045,148.225449,161.086212,-241.581299,115.018105
4481,0,151.512024,19.958939,1028.481201,10.397126,-117.089279,145.602676,161.307205,-236.627014,114.95295
4482,0,151.367035,21.705406,1028.768311,10.253383,-130.219101,142.687286,161.538864,-231.641449,114.937843
4483,0,151.141083,23.451496,1029.043701,9.905927,-143.906281,139.750931,161.777542,-226.593109,114.984024
4484,0,150.830109,25.19112,1029.304321,8.951942,-158.075012,137.098221,162.008713,-221.507767,115.052544
4485,0,150.43869,26.919117,1029.541138,7.166734,-172.432098,134.881638,162.197372,-216.467773,115.078346
4486,0,149.977692,28.630852,1029.742432,4.798563,-186.798416,133.00502,162.305023,-211.566162,115.00634
4487,0,149.461777,30.321352,1029.898682,2.287889,-201.194214,131.303268,162.322159,-206.833191,114.8246
4488,0,148.909744,31.982265,1030.008789,-0.076028,-215.664062,129.737015,162.289856,-202.185394,114.581093
4489,0,148.341736,33.602348,1030.081909,-2.155096,-230.159073,128.398102,162.278,-197.480728,114.352135
4490,0,147.772598,35.1717,1030.131714,-3.874024,-244.571472,127.428307,162.339035,-192.624847,114.190819
4491,0,147.209778,36.684029,1030.17395,-5.203111,-258.811554,126.936913,162.494949,-187.593948,114.116524
4492,0,146.655869,38.135597,1030.222168,-6.165965,-272.852783,126.961502,162.750259,-182.39537,114.132019
4493,0,146.112762,39.524624,1030.285645,-6.810834,-286.703094,127.484146,163.087433,-177.061829,114.224358
4494,0,145.583572,40.85112,1030.367798,-7.168015,-300.345917,128.456512,163.452972,-171.684067,114.349464
4495,0,145.0681,42.114777,1030.467651,-7.255818,-313.737183,129.822983,163.780167,-166.398285,114.439201
4496,0,144.557587,43.312145,1030.577393,-7.098104,-326.824585,131.531555,164.034531,-161.308228,114.44014
4497,0,144.037064,44.4366,1030.689209,-6.714146,-339.534912,133.522675,164.219101,-156.448212,114.33123
4498,0,143.491699,45.482178,1030.798584,-6.135961,-351.793549,135.746368,164.344772,-151.794891,114.116714
4499,0,142.911835,46.4454,1030.904785,-5.439575,-363.565491,138.198883,164.427231,-147.242432,113.843658
4500,0,142.294205,47.326572,1031.010254,-4.721845,-374.823914,140.912033,164.508301,-142.608826,113.610039
4501,0,141.637955,48.135071,1031.114868,-4.066539,-385.49762,143.911545,164.630203,-137.760254,113.497253
4502,0,140.942017,48.890213,1031.209961,-3.541048,-395.47522,147.187775,164.789368,-132.706177,113.503372
4503,0,140.205231,49.612339,1031.279907,-3.171429,-404.621765,150.673004,164.942947,-127.549202,113.566559
4504,0,139.425629,50.311127,1031.309204,-2.90591,-412.793884,154.230103,165.04071,-122.397949,113.621063
4505,0,138.599075,50.981606,1031.292603,-2.666418,-419.899902,157.683914,165.052826,-117.319366,113.629402
4506,0,137.718506,51.612946,1031.239746,-2.444932,-425.93985,160.872986,164.987411,-112.32621,113.589294
4507,0,136.776199,52.200443,1031.168945,-2.299968,-430.94693,163.659454,164.875351,-107.399704,113.515091
4508,0,135.766815,52.748905,1031.092651,-2.282701,-434.929657,165.908875,164.742355,-102.516396,113.417465
4509,0,134.688004,53.265774,1031.009033,-2.386459,-437.872955,167.489639,164.603622,-97.656693,113.301323
4510,0,133.541306,53.75325,1030.902466,-2.541124,-439.756256,168.298996,164.48053,-92.802635,113.172905
4511,0,132.330872,54.206451,1030.750244,-2.66975,-440.605804,168.302673,164.404297,-87.940933,113.044304
4512,0,131.057266,54.61211,1030.532837,-2.740994,-440.523895,167.557083,164.396774,-83.072533,112.931412
4513,0,129.713638,54.948536,1030.241455,-2.739328,-439.615723,166.184662,164.458374,-78.212334,112.846245
4514,0,128.289093,55.193321,1029.880371,-2.632623,-437.929108,164.320984,164.572601,-73.376373,112.789291
4515,0,126.771835,55.329674,1029.463745,-2.391552,-435.494171,162.076004,164.711487,-68.575729,112.748871
4516,0,125.145882,55.342987,1029.008057,-1.989825,-432.372589,159.532257,164.848434,-63.818203,112.70948
4517,0,123.391266,55.217926,1028.523804,-1.390775,-428.680145,156.769745,164.979416,-59.105003,112.661591
4518,0,121.494865,54.943024,1028.019043,-0.571072,-424.629913,153.890106,165.127686,-54.428738,112.604126
4519,0,119.45816,54.515759,1027.504028,0.461678,-420.556915,151.019241,165.325302,-49.779621,112.540756
4520,0,117.295074,53.942051,1026.996582,1.679998,-416.846741,148.263214,165.593475,-45.152603,112.476685
4521,0,115.026337,53.230606,1026.518066,3.040441,-413.773987,145.629776,165.927475,-40.549068,112.416443
4522,0,112.67662,52.386757,1026.085449,4.493125,-411.338531,143.015808,166.273376,-35.968746,112.364395
4523,0,110.273918,51.413101,1025.707153,6.006111,-409.238464,140.322144,166.517929,-31.398188,112.327072
4524,0,107.845978,50.318165,1025.38208,7.55268,-407.067719,137.580078,166.564331,-26.826345,112.311523
4525,0,105.415504,49.122265,1025.105713,9.07035,-404.583221,134.926102,166.460358,-22.282404,112.320099
4526,0,103.000679,47.851971,1024.875366,10.463146,-401.780823,132.464279,166.381271,-17.831295,112.35051
4527,0,100.618477,46.532581,1024.692139,11.638369,-398.778015,130.201996,166.457428,-13.524651,112.400154
4528,0,98.287827,45.187733,1024.562378,12.529455,-395.681274,128.099564,166.693298,-9.377669,112.467049
4529,0,96.029869,43.839436,1024.494507,13.10163,-392.531158,126.128273,167.036728,-5.382373,112.551186
4530,0,93.860161,42.505775,1024.494873,13.350431,-389.317932,124.28846,167.441254,-1.521619,112.656898
4531,0,91.779221,41.1996,1024.559692,13.304661,-386.011139,122.60881,167.874237,2.222041,112.789848
4532,0,89.773369,39.927437,1024.676025,13.042358,-382.545685,121.147865,168.318314,5.855112,112.953407
4533,0,87.823402,38.689812,1024.827759,12.693316,-378.799591,119.978951,168.770721,9.368559,113.151222
4534,0,85.911346,37.48526,1025.001953,12.380187,-374.678772,119.140114,169.229828,12.748756,113.38868
4535,0,84.019478,36.313877,1025.188965,12.142941,-370.230438,118.59819,169.681519,15.983164,113.666893
4536,0,82.122948,35.174606,1025.38208,11.955726,-365.57428,118.260841,170.101501,19.052307,113.975044
4537,0,80.188614,34.059212,1025.581299,11.790581,-360.77597,118.017708,170.476624,21.934757,114.293259
4538,0,78.184639,32.952675,1025.79126,11.640491,-355.856873,117.78289,170.820755,24.625626,114.601593
4539,0,76.087471,31.84269,1026.016846,11.522242,-350.836273,117.519577,171.154541,27.141108,114.876305
4540,0,73.88298,30.728546,1026.25415,11.448203,-345.765076,117.253807,171.464386,29.503923,115.070084
4541,0,71.57029,29.62228,1026.489624,11.404537,-340.734558,117.043259,171.699768,31.727255,115.113487
4542,0,69.164558,28.544888,1026.705322,11.385457,-335.800385,116.91021,171.838455,33.813381,114.978996
4543,0,66.692963,27.521461,1026.886841,11.409119,-330.947998,116.82888,171.941681,35.762291,114.750145
4544,0,64.186737,26.57626,1027.027954,11.500991,-326.139496,116.753113,172.105835,37.570911,114.577248
4545,0,61.67437,25.728832,1027.128174,11.680385,-321.335083,116.635086,172.37587,39.224991,114.558014
4546,0,59.181667,24.993658,1027.187744,11.934697,-316.504303,116.451965,172.739334,40.701347,114.700447
4547,0,56.737766,24.383432,1027.202148,12.209117,-311.641876,116.221832,173.167313,41.972717,114.977791
4548,0,54.375946,23.911654,1027.165039,12.444078,-306.750702,115.980431,173.625336,43.004417,115.374344
4549,0,52.125633,23.592188,1027.072388,12.614512,-301.815277,115.751175,174.074768,43.758301,115.894699
4550,0,50.004333,23.437714,1026.924927,12.722185,-296.808716,115.535927,174.491425,44.205231,116.554657
4551,0,48.016479,23.457268,1026.727417,12.763574,-291.731384,115.329369,174.869904,44.325737,117.36306
4552,0,46.157139,23.652946,1026.486572,12.730075,-286.630676,115.136436,175.205643,44.100792,118.307701
4553,0,44.416744,24.017656,1026.206665,12.634171,-281.575653,114.961861,175.487686,43.518661,119.361473
4554,0,42.787468,24.536484,1025.888306,12.502752,-276.612793,114.800896,175.714233,42.597736,120.50219
4555,0,41.267365,25.192221,1025.532104,12.346427,-271.742737,114.653206,175.901154,41.38546,121.707672
4556,0,39.857742,25.969744,1025.144287,12.15761,-266.926483,114.525642,176.075409,39.920753,122.935493
4557,0,38.558949,26.85408,1024.739014,11.941292,-262.120026,114.415634,176.27684,38.188915,124.160927
4558,0,37.371212,27.826384,1024.335815,11.732395,-257.298981,114.305046,176.558136,36.086479,125.471458
4559,0,36.297241,28.864029,1023.954773,11.563657,-252.456665,114.183388,176.951981,33.412987,127.098038
4560,0,35.341057,29.944975,1023.612122,11.430103,-247.612823,114.068146,177.412308,29.920778,129.288544
4561,0,34.505157,31.050961,1023.319153,11.306676,-242.799774,113.980164,177.790802,25.409985,132.104675
4562,0,33.789005,32.16835,1023.084656,11.178829,-238.021042,113.913994,177.908051,19.798473,135.360901
4563,0,33.189041,33.289059,1022.923584,11.041496,-233.253067,113.850792,177.671478,13.1235,138.763748
4564,0,32.699486,34.409668,1022.85791,10.897049,-228.459625,113.781006,177.106903,5.507373,142.038574
4565,0,32.311077,35.528587,1022.908081,10.762074,-223.595352,113.707527,176.283905,-2.878167,144.930115
4566,0,32.011284,36.643909,1023.080933,10.645941,-218.660248,113.642876,175.2603,-11.860011,147.217178
4567,0,31.78763,37.753872,1023.364441,10.527802,-213.733612,113.605659,174.089783,-21.317444,148.78688
4568,0,31.629469,38.861877,1023.726929,10.391017,-208.879593,113.603134,172.83107,-31.204935,149.659439
4569,0,31.529747,39.978889,1024.126831,10.261354,-204.063278,113.615837,171.549347,-41.532726,149.957199
4570,0,31.486124,41.115509,1024.523804,10.176385,-199.222672,113.615028,170.326172,-52.323521,149.86496
4571,0,31.49758,42.274845,1024.88916,10.145049,-194.360962,113.587204,169.24498,-63.580639,149.545837
4572,0,31.561878,43.456779,1025.210327,10.158296,-189.522461,113.53302,168.360352,-75.294083,149.044556
4573,0,31.677206,44.663158,1025.490112,10.215725,-184.72319,113.456886,167.714493,-87.462906,148.31105
4574,0,31.844061,45.893932,1025.737549,10.327875,-179.937302,113.359032,167.374344,-100.088898,147.315552
4575,0,32.065624,47.14397,1025.959595,10.489705,-175.146927,113.227211,167.408813,-113.141167,146.095169
4576,0,32.345638,48.407406,1026.160278,10.661652,-170.353989,113.035156,167.823654,-126.531929,144.703552
4577,0,32.685448,49.680759,1026.337769,10.796252,-165.487839,112.750748,168.540146,-140.147186,143.159378
4578,0,33.084084,50.958332,1026.488403,10.878932,-160.358871,112.35865,169.452698,-153.934753,141.455658
4579,0,33.539268,52.226589,1026.609619,10.928471,-154.837616,111.903954,170.492569,-167.940964,139.604828
4580,0,34.047764,53.465981,1026.702515,10.956396,-149.110458,111.516502,171.624954,-182.240997,137.65448
4581,0,34.605579,54.658482,1026.771973,10.948698,-143.614578,111.344185,172.823395,-196.869202,135.674255
4582,0,35.20702,55.793854,1026.82605,10.915293,-138.64563,111.417488,174.068741,-211.785873,133.76474
4583,0,35.845879,56.86932,1026.872803,10.931825,-134.131119,111.593521,175.347656,-226.872238,132.063385
4584,0,36.520287,57.884918,1026.918823,11.078785,-129.788254,111.667343,176.634399,-242.009583,130.686417
4585,0,37.233948,58.841343,1026.96521,11.328176,-125.407669,111.545334,177.876617,-257.175598,129.660126
4586,0,37.990616,59.738983,1027.006958,11.526153,-120.978752,111.300537,179.013794,-272.418427,128.941345
4587,0,38.78968,60.575172,1027.030884,11.548585,-116.556923,111.054062,180.007095,-287.747681,128.506165
4588,0,39.627663,61.342865,1027.018066,11.462628,-112.069084,110.854118,180.82399,-303.092896,128.391037
4589,0,40.50148,62.033817,1026.950684,11.453967,-107.35421,110.711266,181.401138,-318.351013,128.658661
4590,0,41.410072,62.643841,1026.817627,11.623764,-102.358055,110.642715,181.669876,-333.421234,129.37262
4591,0,42.355709,63.17255,1026.615967,11.919987,-97.190193,110.634102,181.633698,-348.192474,130.605133
4592,0,43.345387,63.617706,1026.349609,12.2239,-92.008141,110.65799,181.389038,-362.532928,132.423767
4593,0,44.386032,63.97316,1026.02417,12.461706,-86.892273,110.720177,181.058716,-376.298828,134.855789
4594,0,45.476894,64.233658,1025.642334,12.637205,-81.839836,110.836273,180.725418,-389.346191,137.872009
4595,0,46.612358,64.399147,1025.203613,12.777178,-76.845619,110.99366,180.418472,-401.547607,141.391373
4596,0,47.791027,64.471848,1024.707642,12.893517,-71.928726,111.146423,180.135391,-412.809418,145.289154
4597,0,49.017673,64.454933,1024.156006,13.009022,-67.086937,111.235153,179.868958,-423.071259,149.409195
4598,0,50.298386,64.354561,1023.555847,13.164558,-62.27372,111.223572,179.617126,-432.288055,153.578125
4599,0,51.637554,64.17701,1022.923218,13.383797,-57.430607,111.120735,179.387451,-440.400818,157.615982
4600,0,53.037239,63.926609,1022.279236,13.644904,-52.552299,110.971474,179.224121,-447.312073,161.340881
4601,0,54.494926,63.609451,1021.645874,13.888966,-47.705509,110.833397,179.213943,-452.896942,164.564011
4602,0,56.002052,63.233486,1021.039734,14.080262,-42.934593,110.736313,179.42244,-457.051025,167.080246
4603,0,57.545731,62.804943,1020.465637,14.244251,-38.18924,110.655083,179.821777,-459.735229,168.675415
4604,0,59.113934,62.325462,1019.915955,14.410728,-33.402363,110.546906,180.299225,-460.998169,169.162872
4605,0,60.701283,61.788086,1019.374756,14.564871,-28.571459,110.391724,180.753403,-460.982544,168.437332
4606,0,62.309746,61.175591,1018.821228,14.694078,-23.706543,110.183266,181.153275,-459.893768,166.532257
4607,0,63.948734,60.466454,1018.236755,14.821823,-18.787607,109.928917,181.463669,-457.951904,163.660477
4608,0,65.640282,59.643574,1017.617371,14.953907,-13.842438,109.666924,181.575668,-455.40332,160.198761
4609,0,67.418655,58.696335,1016.982544,15.046427,-8.975757,109.443794,181.360245,-452.567657,156.586639
4610,0,69.318596,57.616329,1016.37207,15.052342,-4.274701,109.279938,180.746964,-449.801788,153.15741
4611,0,71.365318,56.392284,1015.833008,14.957928,0.231239,109.179939,179.735413,-447.371399,150.001694
4612,0,73.572823,55.007584,1015.407593,14.776953,4.532958,109.150284,178.374161,-445.338806,146.994873
4613,0,75.940926,53.444168,1015.123718,14.527603,8.622222,109.197418,176.748306,-443.557617,143.982544
4614,0,78.451546,51.69133,1014.98877,14.186668,12.449647,109.34655,174.961426,-441.785919,140.930206
4615,0,81.072746,49.753292,1014.988525,13.699833,15.94599,109.62944,173.116776,-439.842804,137.901382
4616,0,83.769875,47.651066,1015.097168,13.080964,19.177774,110.014748,171.329742,-437.684479,134.954575
4617,0,86.513016,45.41713,1015.289551,12.426758,22.356861,110.421188,169.747589,-435.360962,132.106018
4618,0,89.276642,43.088737,1015.549805,11.814004,25.61969,110.792168,168.527756,-432.921204,129.365829
4619,0,92.034096,40.705624,1015.871521,11.259644,28.929459,111.099983,167.780869,-430.349823,126.777275
4620,0,94.753151,38.305161,1016.259644,10.763483,32.214497,111.334061,167.515289,-427.561035,124.430664
4621,0,97.398537,35.91444,1016.724365,10.330048,35.470333,111.507401,167.614944,-424.425049,122.452301
4622,0,99.941422,33.552845,1017.273926,9.954315,38.700039,111.639099,167.877228,-420.823334,120.951874
4623,0,102.368454,31.23991,1017.912415,9.608858,41.839535,111.737679,168.110687,-416.735016,119.94178
4624,0,104.680687,28.992294,1018.638489,9.257483,44.787697,111.805061,168.234161,-412.269867,119.316147
4625,0,106.885445,26.816216,1019.445435,8.888306,47.493309,111.843575,168.294601,-407.586639,118.925201
4626,0,108.993912,24.708624,1020.322449,8.535889,49.994038,111.854073,168.39418,-402.794891,118.655472
4627,0,111.027489,22.664682,1021.255005,8.266221,52.373005,111.836731,168.600922,-397.940918,118.447197
4628,0,113.021141,20.68442,1022.217896,8.121545,54.661461,111.806175,168.910355,-393.048492,118.272812
4629,0,115.016617,18.774736,1023.170471,8.078913,56.785923,111.799217,169.264114,-388.141724,118.116577
4630,0,117.050957,16.948933,1024.065796,8.077594,58.642609,111.857689,169.596786,-383.236145,117.966797
4631,0,119.146729,15.227564,1024.861572,8.067929,60.192482,112.010201,169.871887,-378.330078,117.813896
4632,0,121.305626,13.636271,1025.530151,8.022462,61.460083,112.272346,170.080734,-373.411591,117.651779
4633,0,123.509499,12.199365,1026.062988,7.928667,62.487438,112.649948,170.222382,-368.470551,117.479736
4634,0,125.725716,10.93621,1026.46875,7.782731,63.303753,113.136765,170.294067,-363.509827,117.300247
4635,0,127.911118,9.862127,1026.763062,7.584699,63.918011,113.720604,170.294464,-358.549774,117.114265
4636,0,130.018799,8.989068,1026.959229,7.337785,64.320992,114.399658,170.23764,-353.618622,116.919922
4637,0,132.009598,8.323546,1027.06189,7.045784,64.478767,115.190453,170.175308,-348.73288,116.721474
4638,0,133.858536,7.865702,1027.071411,6.71211,64.346695,116.117424,170.191452,-343.87381,116.543053
4639,0,135.555237,7.609876,1026.98999,6.347305,63.912167,117.197365,170.340271,-338.989685,116.418297
4640,0,137.104141,7.543873,1026.830688,5.967868,63.194351,118.431091,170.585129,-334.039978,116.351471
4641,0,138.524368,7.651012,1026.619751,5.581224,62.191933,119.806633,170.830917,-329.025208,116.308495
4642,0,139.843536,7.914979,1026.395508,5.176112,60.853161,121.325317,171.014435,-323.969604,116.257088
4643,0,141.084259,8.321663,1026.200317,4.715177,59.056381,123.050438,171.132446,-318.898621,116.19175
4644,0,142.253525,8.85875,1026.066406,4.143043,56.578655,125.144722,171.208832,-313.831909,116.120628
4645,0,143.344482,9.51572,1026.005615,3.444432,53.127636,127.830147,171.2677,-308.781036,116.050407
