,,HW3001:PELVIS_T,,,HW3001:R_Foot_T,,,HW3001:L_Foot_T,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1179,0,-6.477993,-23.853657,1148.760864,-171.887985,-15.369111,92.339233,94.930176,-349.069,106.627945
1180,0,-4.623381,-24.152411,1148.784302,-172.376846,-14.01981,92.835541,94.845871,-344.220306,106.525581
1181,0,-2.844373,-24.282545,1148.804565,-172.977798,-13.080832,93.558739,94.790176,-339.324127,106.401588
1182,0,-1.107478,-24.409733,1148.804688,-173.522781,-12.394178,94.560005,94.725075,-334.416626,106.25293
1183,0,0.659935,-24.387949,1148.805542,-173.984375,-12.205737,95.916039,94.653038,-329.542175,106.107536
1184,0,2.420047,-24.305262,1148.753784,-174.242462,-12.366722,97.692444,94.621109,-324.715363,106.022903
1185,0,4.183439,-24.131735,1148.772827,-174.490051,-12.926971,99.993263,94.672691,-319.90271,106.036667
1186,0,5.877161,-23.862299,1148.750488,-174.608551,-13.77247,102.79422,94.787453,-315.062744,106.10331
1187,0,7.599494,-23.566206,1148.695068,-174.553238,-15.044925,106.157417,94.899452,-310.186371,106.133949
1188,0,9.112347,-23.180349,1148.657349,-174.767273,-17.331688,110.656898,94.974159,-305.283417,106.099144
1189,0,10.616359,-22.694389,1148.615601,-174.149399,-18.879803,114.742561,95.021706,-300.351685,106.035439
1190,0,11.925322,-22.238556,1148.636719,-173.856689,-21.369909,119.716461,95.048546,-295.382294,105.984665
1191,0,13.246663,-21.725243,1148.743042,-173.727982,-24.47266,125.323265,95.044617,-290.383972,105.964844
1192,0,14.204639,-21.241606,1148.955933,-173.756973,-29.20196,131.582077,95.01181,-285.376617,105.969261
1193,0,15.251854,-20.657719,1149.274536,-173.589447,-35.120159,137.354431,94.971817,-280.372833,105.979675
1194,0,16.172573,-20.063095,1149.649292,-173.297638,-41.867813,142.224228,94.939819,-275.381836,105.983192
1195,0,16.868427,-19.507984,1150.107056,-172.794525,-49.177288,145.75386,94.902184,-270.418732,105.977097
1196,0,17.569801,-18.805441,1150.621338,-172.417603,-57.457775,148.387802,94.822037,-265.493774,105.96788
1197,0,18.082279,-18.102455,1151.131958,-171.296082,-65.691696,149.334839,94.680847,-260.586456,105.969086
1198,0,18.449575,-17.417194,1151.678345,-170.640121,-75.488701,150.304977,94.524208,-255.637741,106.000038
1199,0,18.756437,-16.623367,1152.187134,-169.952087,-86.234161,150.774506,94.428375,-250.603851,106.070526
1200,0,18.98629,-15.819667,1152.61084,-169.368591,-98.092171,150.519592,94.402031,-245.524323,106.156624
1201,0,19.101963,-15.082211,1152.958984,-168.773865,-110.37851,149.84935,94.379211,-240.474472,106.222504
1202,0,19.110413,-14.302662,1153.303467,-168.255615,-123.282196,148.359833,94.317833,-235.461182,106.260597
1203,0,19.039454,-13.551865,1153.596436,-167.979431,-136.757141,146.334305,94.233711,-230.441391,106.280876
1204,0,18.95219,-12.822608,1153.831543,-167.886292,-150.729706,143.756149,94.15239,-225.410095,106.283684
1205,0,18.832577,-12.122491,1154.027344,-168.166321,-165.461395,140.866196,94.080284,-220.40535,106.25782
1206,0,18.657618,-11.547587,1154.206421,-168.453644,-180.430023,137.395401,94.012581,-215.446426,106.211761
1207,0,18.440836,-11.046423,1154.323975,-169.335709,-196.017273,133.821915,93.96991,-210.49498,106.198723
1208,0,18.193691,-10.617895,1154.432251,-170.452301,-211.914139,129.874359,93.998619,-205.493851,106.256721
1209,0,17.871386,-10.226104,1154.527832,-171.495972,-228.374313,126.162155,94.091873,-200.440979,106.349045
1210,0,17.496246,-9.912374,1154.602905,-173.411713,-244.759781,122.506096,94.180153,-195.385452,106.421143
1211,0,17.056583,-9.649439,1154.687988,-175.491211,-261.774933,118.758026,94.237907,-190.33876,106.452736
1212,0,16.668095,-9.504216,1154.752808,-177.7043,-278.934814,115.181328,94.305832,-185.259415,106.424812
1213,0,16.256716,-9.463249,1154.786377,-180.063873,-296.388824,111.904755,94.384026,-180.169052,106.329803
1214,0,15.658422,-9.503776,1154.820557,-182.6492,-313.63736,108.602768,94.414391,-175.159393,106.215981
1215,0,15.003114,-9.607994,1154.859741,-185.132568,-331.212677,105.475632,94.385651,-170.236908,106.140686
1216,0,14.285918,-9.725157,1154.867798,-187.861938,-348.629639,102.978111,94.346985,-165.315002,106.106728
1217,0,13.574171,-9.937552,1154.820679,-190.231781,-366.085571,101.507858,94.330742,-160.351669,106.083763
1218,0,12.723266,-10.253692,1154.696167,-192.149734,-383.240204,101.498016,94.336563,-155.376038,106.056
1219,0,11.816147,-10.656088,1154.431885,-193.478333,-399.869507,102.761795,94.356377,-150.423111,106.033356
1220,0,10.952037,-11.07984,1153.968994,-194.376389,-415.54245,105.110054,94.37944,-145.498398,106.028999
1221,0,10.069863,-11.699462,1153.33252,-195.041962,-429.765106,108.027145,94.383041,-140.570419,106.031044
1222,0,9.087932,-12.318687,1152.642578,-195.426498,-442.595551,111.489174,94.345032,-135.584595,106.000404
1223,0,7.937045,-13.01563,1151.799683,-195.433914,-453.67041,114.83783,94.298164,-130.538452,105.911903
1224,0,6.723223,-13.84956,1150.823364,-195.001678,-463.087769,118.076233,94.316376,-125.523582,105.796768
1225,0,5.29857,-14.733175,1149.901001,-194.223862,-470.841003,120.842484,94.388229,-120.596832,105.705551
1226,0,3.939266,-15.702017,1148.886963,-193.25531,-476.96048,123.195885,94.400764,-115.669846,105.637428
1227,0,2.266265,-16.745319,1147.895142,-191.724731,-480.910858,124.286263,94.313416,-110.649651,105.564178
1228,0,0.508637,-17.872152,1146.899536,-190.258163,-482.697845,123.913116,94.231819,-105.590004,105.493217
1229,0,-1.332299,-18.963533,1145.838257,-188.807281,-482.283752,121.653595,94.254295,-100.591339,105.448112
1230,0,-3.457155,-20.190487,1144.830444,-187.844574,-479.487366,117.709579,94.353195,-95.670578,105.429146
1231,0,-5.562977,-21.553469,1143.798706,-187.293884,-475.843201,113.166626,94.443626,-90.803154,105.427757
1232,0,-7.918417,-22.967876,1142.892822,-187.9198,-472.419464,109.803207,94.477493,-85.993546,105.446121
1233,0,-10.286492,-24.380945,1142.138062,-189.338654,-469.987366,106.6492,94.451286,-81.270515,105.49086
1234,0,-12.678229,-25.86483,1141.437744,-190.672195,-468.51947,102.077049,94.389297,-76.664787,105.564308
1235,0,-15.072295,-27.39023,1140.87439,-191.106171,-467.931183,97.712746,94.327972,-72.203362,105.663651
1236,0,-17.487984,-28.916948,1140.516235,-190.243484,-465.856628,95.537407,94.28717,-67.910843,105.785011
1237,0,-19.948727,-30.411728,1140.431396,-189.114578,-461.511627,95.631813,94.263054,-63.812309,105.926498
1238,0,-22.520176,-31.867702,1140.569214,-188.415268,-456.611969,95.685165,94.250038,-59.934685,106.079788
1239,0,-25.132109,-33.317097,1141.106079,-188.444763,-451.733276,95.468666,94.25573,-56.300133,106.229172
1240,0,-27.781536,-34.79903,1142.009521,-188.574112,-446.71524,95.232841,94.29599,-52.906662,106.367317
1241,0,-30.432476,-36.278336,1143.168091,-188.827194,-441.490051,95.239738,94.389053,-49.721939,106.492935
1242,0,-33.085423,-37.644196,1144.375366,-189.10907,-436.292542,95.143478,94.557159,-46.715321,106.595245
1243,0,-35.822247,-39.044151,1145.587402,-189.190369,-431.145813,95.048256,94.821663,-43.904251,106.666656
1244,0,-38.555424,-40.402,1146.710327,-189.165939,-426.250366,95.040405,95.18248,-41.360584,106.724915
1245,0,-41.373253,-41.705635,1147.668091,-189.121109,-421.280243,94.949562,95.588783,-39.133995,106.788528
1246,0,-44.182678,-42.892712,1148.574951,-188.957733,-416.415009,94.891045,95.944954,-37.179501,106.831291
1247,0,-46.867401,-44.124237,1149.309448,-188.826874,-411.563446,94.782173,96.181358,-35.415356,106.812737
1248,0,-49.506744,-45.219032,1149.898193,-188.471786,-406.685272,94.689522,96.316971,-33.818047,106.764
1249,0,-51.975243,-46.208469,1150.38147,-188.275024,-401.885315,94.678947,96.428757,-32.413162,106.804184
1250,0,-54.359806,-47.1409,1150.68396,-187.988647,-396.942139,94.625145,96.564445,-31.202694,107.065842
1251,0,-56.558403,-47.849026,1150.88269,-187.903702,-392.091461,94.577553,96.688942,-30.105289,107.583679
1252,0,-58.616741,-48.531704,1150.909058,-187.747437,-387.102875,94.508202,96.695854,-28.959978,108.221756
1253,0,-60.627129,-48.923405,1150.782104,-187.778061,-382.187988,94.418938,96.510513,-27.683405,108.820595
1254,0,-62.524185,-49.236145,1150.61792,-187.84404,-377.346344,94.370697,96.209442,-26.462111,109.481445
1255,0,-64.307724,-49.45961,1150.438965,-187.760086,-372.342072,94.325714,95.948784,-25.626909,110.509216
1256,0,-66.054398,-49.514389,1150.296509,-187.756821,-367.476379,94.236969,95.784935,-25.325119,112.071594
1257,0,-67.677849,-49.552044,1150.206177,-187.640808,-362.542572,94.218071,95.663589,-25.490747,114.138702
1258,0,-69.301445,-49.367096,1150.09729,-187.691757,-357.718872,94.145058,95.503235,-26.058018,116.663216
1259,0,-70.795662,-49.100792,1150.091431,-187.728561,-352.78653,94.105949,95.193916,-27.032024,119.637604
1260,0,-72.306572,-48.736462,1150.003174,-187.726898,-347.82486,94.032021,94.597801,-28.416225,123.056808
1261,0,-73.709229,-48.229366,1149.94043,-187.932953,-342.938782,93.99369,93.637688,-30.203787,126.935127
1262,0,-74.943535,-47.713585,1149.864746,-187.936493,-337.945984,93.932549,92.36528,-32.474606,131.353104
1263,0,-76.000595,-47.135387,1149.770874,-188.027863,-333.091095,93.835838,90.886223,-35.470512,136.399658
1264,0,-76.948273,-46.574886,1149.776611,-188.061508,-328.126984,93.741508,89.213707,-39.505722,141.965775
1265,0,-77.861,-45.946144,1149.866699,-187.90097,-323.337372,93.631035,87.24733,-44.746735,147.597076
1266,0,-78.612762,-45.329456,1150.053467,-188.631165,-317.852112,93.620728,84.908539,-51.11031,152.643326
1267,0,-79.3675,-44.750923,1150.327271,-188.628357,-312.847412,93.606071,82.25354,-58.3941,156.606079
1268,0,-80.162582,-44.070465,1150.609131,-188.625046,-307.968597,93.630608,79.444901,-66.436607,159.354721
1269,0,-80.84375,-43.291267,1150.928955,-188.462753,-302.906921,93.602386,76.644875,-75.157555,161.065247
1270,0,-81.40876,-42.599567,1151.220093,-188.384857,-297.889923,93.624107,73.944267,-84.546867,162.00296
1271,0,-82.041374,-41.86491,1151.521729,-188.298462,-292.854279,93.617378,71.370613,-94.640045,162.345642
1272,0,-82.582954,-41.057278,1151.815186,-188.165771,-287.893921,93.711136,68.943993,-105.485153,162.155167
1273,0,-83.004868,-40.285259,1152.032593,-188.196594,-283.052032,93.718475,66.725182,-117.115829,161.450882
1274,0,-83.318611,-39.550415,1152.178833,-188.076889,-278.118317,93.706726,64.823158,-129.485336,160.280243
1275,0,-83.515663,-38.703236,1152.305542,-188.101593,-273.203369,93.676704,63.359112,-142.432587,158.756363
1276,0,-83.645203,-37.906498,1152.391357,-188.016266,-268.225403,93.685257,62.390484,-155.794434,157.025558
1277,0,-83.728447,-37.232136,1152.419922,-187.994858,-263.217926,93.696632,61.861698,-169.555984,155.125336
1278,0,-83.794525,-36.514759,1152.448975,-188.032211,-258.205963,93.679047,61.688496,-183.842209,152.926346
1279,0,-83.867676,-35.776531,1152.417236,-188.194748,-252.90239,93.830002,61.892368,-198.709625,150.283737
1280,0,-83.900681,-35.080952,1152.335205,-188.045822,-248.20459,93.762909,62.579983,-214.004623,147.161804
1281,0,-83.891212,-34.403831,1152.190552,-188.012863,-243.253769,93.754936,63.801579,-229.524368,143.638321
1282,0,-83.916695,-33.725143,1152.020386,-187.950592,-238.25386,93.677528,65.501816,-245.175476,139.856232
1283,0,-83.915215,-33.149902,1151.825562,-187.861267,-233.519501,93.745308,67.584198,-260.900909,135.905289
1284,0,-83.868629,-32.628044,1151.663574,-187.878143,-228.547684,93.801399,69.957855,-276.676056,131.791611
1285,0,-83.797256,-32.15485,1151.524414,-187.885681,-223.513275,93.756516,72.555107,-292.579285,127.591461
1286,0,-83.651939,-31.719889,1151.432739,-187.716766,-218.663681,93.759514,75.341064,-308.668152,123.5821
1287,0,-83.442627,-31.367016,1151.331787,-187.818222,-213.626801,93.827759,78.263214,-324.826569,120.186943
1288,0,-83.209854,-31.049622,1151.212524,-187.668274,-208.237915,93.695534,81.189835,-340.822968,117.767456
1289,0,-82.811493,-30.798914,1151.033813,-187.55632,-203.551163,93.754921,83.948296,-356.452576,116.438828
1290,0,-82.274063,-30.620945,1150.790283,-187.567764,-198.498138,93.706429,86.404076,-371.574646,116.086502
1291,0,-81.674767,-30.530745,1150.54541,-187.507294,-193.623535,93.748566,88.47184,-386.063232,116.519447
1292,0,-80.950195,-30.432608,1150.234375,-187.449707,-188.60321,93.791512,90.093719,-399.777405,117.563675
1293,0,-80.115944,-30.439587,1149.823486,-187.441605,-183.628998,93.826561,91.250351,-412.575928,119.056595
1294,0,-79.11721,-30.564203,1149.432495,-187.271194,-178.486557,93.792503,91.98896,-424.337189,120.828072
1295,0,-78.021324,-30.769028,1149.03064,-187.144562,-173.538864,93.770134,92.400902,-434.974884,122.714241
1296,0,-76.900505,-31.001743,1148.552856,-186.992126,-168.485672,93.784607,92.543304,-444.444641,124.573738
1297,0,-75.485031,-31.370632,1148.077393,-186.823639,-163.590805,93.73629,92.416412,-452.718719,126.25016
1298,0,-74.063622,-31.77879,1147.621582,-186.675583,-158.629318,93.700241,92.04274,-459.756561,127.519608
1299,0,-72.281158,-32.224472,1147.143677,-186.517868,-153.869308,93.782265,91.509979,-465.494995,128.128799
1300,0,-70.386284,-32.711765,1146.70105,-186.425842,-148.858002,93.690025,90.913521,-469.807709,127.906425
1301,0,-68.331223,-33.333008,1146.257812,-186.181854,-144.01741,93.797646,90.295967,-472.46347,126.814934
1302,0,-66.177925,-33.970486,1145.839722,-185.970993,-139.128891,93.811745,89.636581,-473.203644,124.908051
1303,0,-63.92411,-34.727531,1145.38269,-185.679398,-134.12059,93.719719,88.920296,-471.949738,122.33017
1304,0,-61.486214,-35.507019,1144.891235,-185.356964,-129.455231,94.014481,88.264297,-469.004791,119.424255
1305,0,-59.088745,-36.434795,1144.389404,-185.133255,-124.375305,93.834412,87.91819,-465.04007,116.7202
1306,0,-56.571823,-37.328266,1143.868652,-184.660049,-119.741478,94.133507,88.052887,-460.808441,114.602013
1307,0,-54.061054,-38.286522,1143.364746,-184.286407,-114.908775,94.156387,88.554169,-456.799988,113.019585
1308,0,-51.47604,-39.16618,1142.929077,-183.987915,-110.066429,94.129669,89.063347,-453.065216,111.723297
1309,0,-49.056522,-40.018055,1142.581055,-183.746475,-105.398071,94.238647,89.250908,-449.314606,110.656708
1310,0,-46.792763,-40.893002,1142.388672,-183.182129,-101.064468,94.377083,89.08374,-445.251923,109.894592
1311,0,-44.561954,-41.72131,1142.434814,-182.704117,-96.726326,94.601494,88.80925,-440.827087,109.38855
1312,0,-42.336285,-42.586086,1142.832886,-182.379593,-92.61216,94.684814,88.676361,-436.165344,109.003395
1313,0,-39.854115,-43.504307,1143.537231,-181.993668,-88.515923,94.802658,88.746941,-431.375946,108.67205
1314,0,-37.327953,-44.466045,1144.372192,-181.806259,-84.728706,94.972809,88.962257,-426.506073,108.395004
1315,0,-34.67136,-45.318245,1145.305908,-181.692535,-80.875038,95.010521,89.258881,-421.588409,108.170593
1316,0,-31.994167,-46.066216,1146.143799,-181.848236,-77.358345,95.103004,89.58593,-416.658203,107.978027
1317,0,-29.246529,-46.698963,1146.959961,-182.149551,-73.983322,95.209206,89.893021,-411.740936,107.799995
1318,0,-26.469233,-47.319016,1147.7052,-182.659668,-70.787659,95.060287,90.145798,-406.839355,107.634727
1319,0,-23.712442,-47.82074,1148.397705,-183.282562,-67.731018,94.898056,90.33625,-401.937622,107.483871
1320,0,-21.006401,-48.278488,1149.050415,-183.980942,-64.970734,94.730515,90.469505,-397.025513,107.344444
1321,0,-18.357479,-48.67366,1149.669922,-184.67218,-62.29842,94.541397,90.55471,-392.108246,107.211319
1322,0,-15.696332,-48.913666,1150.112427,-185.216156,-59.846642,94.222656,90.611977,-387.193848,107.077591
1323,0,-13.201642,-49.009178,1150.469482,-185.46199,-57.382748,93.499611,90.666977,-382.286957,106.937614
1324,0,-10.776767,-49.011478,1150.713257,-185.692947,-55.296013,93.038261,90.721962,-377.393982,106.788475
1325,0,-8.401442,-48.864422,1150.842896,-186.012466,-53.499691,92.693375,90.748863,-372.524719,106.62825
1326,0,-6.178661,-48.596031,1150.883423,-186.237671,-51.80986,92.524078,90.732262,-367.682343,106.466949
1327,0,-4.046797,-48.258598,1150.893799,-186.413376,-50.172096,92.728371,90.710892,-362.856079,106.339546
1328,0,-1.992966,-47.777508,1150.946655,-186.486282,-48.725464,93.422791,90.749237,-358.0271,106.279915
1329,0,-0.029441,-47.272514,1150.980591,-186.456818,-47.586723,94.530861,90.859329,-353.174927,106.266426
1330,0,1.846409,-46.712273,1151.025513,-186.351456,-46.773888,96.079193,90.987343,-348.282654,106.234413
1331,0,3.693782,-46.005768,1151.129517,-186.046921,-46.338837,98.066246,91.088539,-343.348175,106.159279
1332,0,5.543683,-45.282574,1151.198486,-185.573837,-46.271812,100.7715,91.167076,-338.383728,106.074158
1333,0,7.36753,-44.524895,1151.267334,-184.959549,-46.669037,104.113106,91.241631,-333.398895,106.008232
1334,0,9.040422,-43.698441,1151.385864,-184.102768,-47.433868,107.970551,91.317245,-328.39267,105.960785
1335,0,10.693604,-42.797924,1151.511841,-183.147964,-48.345715,112.18486,91.389557,-323.367401,105.925072
1336,0,12.189034,-41.992992,1151.659912,-182.285049,-49.805878,116.808609,91.454994,-318.334869,105.900551
1337,0,13.648837,-41.120598,1151.812134,-181.620728,-52.015083,122.265785,91.514984,-313.299622,105.886017
1338,0,15.014472,-40.289131,1152.040283,-180.761749,-55.673836,127.91188,91.572067,-308.255585,105.876129
1339,0,16.302784,-39.42337,1152.256592,-179.393494,-60.217918,132.840332,91.627686,-303.207031,105.864754
1340,0,17.394018,-38.52309,1152.532715,-177.846832,-65.767281,137.021149,91.686737,-298.169922,105.847313
1341,0,18.472557,-37.644264,1152.805176,-176.254608,-72.154922,140.611328,91.750587,-293.148376,105.824585
1342,0,19.483168,-36.702072,1153.097412,-174.465668,-79.216606,143.116379,91.808113,-288.133636,105.806389
1343,0,20.323389,-35.84549,1153.388184,-172.308395,-87.234215,144.552551,91.84626,-283.123169,105.798859
1344,0,21.129969,-34.870586,1153.631104,-170.283142,-96.036263,145.585098,91.862099,-278.124512,105.793472
1345,0,21.879475,-33.978443,1153.858032,-168.205353,-105.78743,145.981552,91.85836,-273.145844,105.783936
1346,0,22.456249,-33.063984,1154.05542,-165.957275,-116.240875,145.708725,91.829933,-268.193115,105.774399
1347,0,23.120451,-32.150959,1154.240479,-163.943817,-127.453644,145.038559,91.762405,-263.272095,105.767441
1348,0,23.713148,-31.330153,1154.395996,-161.990021,-139.348557,143.878525,91.656929,-258.366974,105.773079
1349,0,24.353718,-30.423172,1154.539917,-160.091568,-151.746597,142.28038,91.566925,-253.409561,105.812256
