Trajectories,,,,,,,,,,
100,,,,,,,,,,
,,HW3-003:PELVIS_T,,,HW3-003:R_Foot_T,,,HW3-003:L_Foot_T,,
3578,0,47.796101,149.396484,1012.505981,-11.781757,158.600388,109.424278,141.377594,-389.793335,168.010086
3579,0,49.092491,148.589783,1011.262085,-12.840498,166.096161,109.739052,138.595001,-385.940277,162.555984
3580,0,50.500118,147.543396,1010.062683,-13.888127,173.35733,110.013145,135.160889,-382.06488,156.769745
3581,0,52.081905,146.223755,1008.99353,-14.825171,180.463913,110.157967,131.304611,-378.13324,151.028168
3582,0,53.872101,144.613266,1008.154175,-15.606533,187.426056,110.122414,127.329277,-373.987549,145.549316
3583,0,55.866455,142.722672,1007.633545,-16.255182,194.160645,109.905891,123.55687,-369.453064,140.44191
3584,0,58.02211,140.598587,1007.490295,-16.839996,200.52182,109.545372,120.26088,-364.407654,135.763184
3585,0,60.266163,138.322357,1007.740845,-17.434845,206.362366,109.089806,117.604897,-358.793182,131.560547
3586,0,62.509819,135.998947,1008.360046,-18.08349,211.589523,108.581024,115.615356,-352.588165,127.890152
3587,0,64.664574,133.740265,1009.288574,-18.787769,216.18811,108.055038,114.207382,-345.781219,124.810211
3588,0,66.656769,131.647888,1010.447998,-19.520941,220.201782,107.561722,113.251923,-338.369934,122.355202
3589,0,68.438736,129.799957,1011.752747,-20.254181,223.688049,107.185776,112.64431,-330.380127,120.508209
3590,0,69.99559,128.245056,1013.121277,-20.980089,226.671036,107.048653,112.334442,-321.877838,119.192383
3591,0,71.34787,127.003387,1014.483948,-21.721914,229.112183,107.280975,112.308762,-312.959656,118.289482
3592,0,72.548897,126.073929,1015.786621,-22.525789,230.908813,107.97551,112.547264,-303.728241,117.673744
3593,0,73.674683,125.442657,1016.993652,-23.441208,231.919479,109.149139,112.990524,-294.271484,117.240776
3594,0,74.806572,125.088814,1018.088928,-24.500269,232.001312,110.74527,113.536674,-284.657257,116.919548
3595,0,76.009979,124.987648,1019.077087,-25.704998,231.034943,112.685791,114.065613,-274.939789,116.668434
3596,0,77.316048,125.111252,1019.981628,-27.02519,228.915054,114.945839,114.473373,-265.167267,116.463928
3597,0,78.712143,125.428993,1020.840881,-28.401606,225.508362,117.598663,114.699608,-255.383606,116.290421
3598,0,80.144341,125.908958,1021.698853,-29.747725,220.614975,120.786972,114.738388,-245.621429,116.135162
3599,0,81.530449,126.521049,1022.595886,-30.948444,213.981354,124.622459,114.631676,-235.892532,115.988434
3600,0,82.77961,127.240616,1023.560303,-31.861189,205.388321,129.070297,114.451088,-226.1819,115.846397
3601,0,83.812439,128.050995,1024.602539,-32.328857,194.774597,133.895493,114.275055,-216.452606,115.713196
3602,0,84.576546,128.943817,1025.714966,-32.210922,182.310669,138.710648,114.168312,-206.660995,115.599152
3603,0,85.053978,129.916718,1026.874268,-31.426493,168.358994,143.098709,114.170372,-196.774292,115.514465
3604,0,85.260147,130.969574,1028.047363,-29.988676,153.343353,146.739639,114.295067,-186.781082,115.461624
3605,0,85.235756,132.101181,1029.199097,-28.008535,137.615387,149.479126,114.536644,-176.691147,115.431938
3606,0,85.034698,133.307404,1030.300049,-25.664877,121.389771,151.322372,114.87468,-166.528809,115.408714
3607,0,84.711212,134.581604,1031.329712,-23.157377,104.751419,152.377426,115.273773,-156.328415,115.373787
3608,0,84.309715,135.916504,1032.278442,-20.665699,87.698135,152.785904,115.681068,-146.13385,115.312706
3609,0,83.859108,137.305664,1033.142456,-18.326971,70.186455,152.669266,116.028793,-135.99678,115.216774
3610,0,83.371544,138.744263,1033.920044,-16.23177,52.168522,152.103241,116.246971,-125.967041,115.083603
3611,0,82.845123,140.228607,1034.605469,-14.432674,33.61689,151.120148,116.283203,-116.07663,114.916908
3612,0,82.269791,141.754974,1035.188477,-12.957391,14.535874,149.729507,116.118706,-106.325966,114.7239
3613,0,81.63459,143.317871,1035.65564,-11.819229,-5.039639,147.942551,115.770294,-96.683289,114.508766
3614,0,80.933998,144.908432,1035.994507,-11.02187,-25.055454,145.789108,115.277618,-87.097832,114.266258
3615,0,80.171059,146.512939,1036.19873,-10.560479,-45.456661,143.324966,114.686211,-77.517113,113.983681
3616,0,79.35659,148.112793,1036.270142,-10.422521,-66.206177,140.634842,114.037872,-67.89753,113.653656
3617,0,78.505676,149.684952,1036.219971,-10.588937,-87.289871,137.83403,113.370361,-58.20752,113.287338
3618,0,77.633392,151.203476,1036.06604,-11.034966,-108.700272,135.068085,112.719521,-48.431286,112.914032
3619,0,76.751579,152.641663,1035.830444,-11.731239,-130.408875,132.506256,112.116821,-38.575371,112.565659
3620,0,75.866837,153.974792,1035.533569,-12.646667,-152.347275,130.329391,111.583916,-28.670591,112.259613
3621,0,74.979927,155.182831,1035.189209,-13.752175,-174.407135,128.719635,111.130127,-18.759829,111.995125
3622,0,74.086533,156.252686,1034.801392,-15.022014,-196.447357,127.857445,110.756287,-8.873562,111.765488
3623,0,73.179115,157.178558,1034.362427,-16.431601,-218.293808,127.923904,110.463264,0.99252,111.575111
3624,0,72.24958,157.96048,1033.855347,-17.954992,-239.731064,129.097305,110.258514,10.881086,111.446823
3625,0,71.29158,158.60144,1033.257446,-19.56583,-260.496948,131.533112,110.154938,20.851334,111.412109
3626,0,70.301582,159.105225,1032.547852,-21.241913,-280.287933,135.3246,110.161148,30.941525,111.489052
3627,0,69.278526,159.475601,1031.711182,-22.969269,-298.772705,140.450851,110.269981,41.137775,111.662064
3628,0,68.222763,159.718109,1030.743896,-24.740032,-315.606476,146.725555,110.45565,51.370625,111.879303
3629,0,67.135818,159.842987,1029.653076,-26.541187,-330.444275,153.763626,110.684074,61.544033,112.072601
3630,0,66.021858,159.866684,1028.458862,-28.337124,-342.960205,160.985443,110.92907,71.577232,112.187431
3631,0,64.890533,159.810852,1027.190186,-30.054316,-352.881165,167.672913,111.181801,81.430267,112.202606
3632,0,63.759335,159.69725,1025.881226,-31.578415,-360.03949,173.078369,111.448082,91.100098,112.129845
3633,0,62.65255,159.540573,1024.561035,-32.771271,-364.433563,176.567535,111.739456,100.598541,111.999893
3634,0,61.59568,159.342545,1023.247498,-33.504684,-366.26828,177.759003,112.066849,109.93187,111.847694
3635,0,60.605957,159.089401,1021.942139,-33.694759,-365.944977,176.613434,112.439949,119.092667,111.704109
3636,0,59.681839,158.754471,1020.636292,-33.317802,-363.989563,173.433533,112.869499,128.061584,111.594086
3637,0,58.79517,158.302094,1019.324524,-32.401962,-360.942322,168.765823,113.366859,136.811081,111.538315
3638,0,57.889923,157.691574,1018.020386,-31.007797,-357.25415,163.238052,113.938217,145.306747,111.554916
3639,0,56.890251,156.88063,1016.765259,-29.215092,-353.223816,157.397858,114.575867,153.506439,111.658798
3640,0,55.717491,155.832077,1015.624512,-27.120903,-348.99115,151.617172,115.252754,161.360764,111.857559
3641,0,54.312298,154.524246,1014.670349,-24.840124,-344.57251,146.086105,115.925987,168.818024,112.14518
3642,0,52.654705,152.962555,1013.959778,-22.498789,-339.913544,140.873871,116.549774,175.833557,112.496933
3643,0,50.774513,151.186615,1013.517395,-20.217684,-334.931274,136.008484,117.092949,182.378677,112.869736
3644,0,48.747372,149.268997,1013.332153,-18.091688,-329.529633,131.536209,117.554611,188.442307,113.210136
3645,0,46.677723,147.304672,1013.36792,-16.176716,-323.600372,127.541634,117.971115,194.020355,113.469803
3646,0,44.674561,145.394775,1013.581848,-14.496478,-317.035522,124.130562,118.41066,199.097366,113.625389
3647,0,42.82756,143.629272,1013.94043,-13.068179,-309.765198,121.389053,118.955978,203.629822,113.69767
3648,0,41.190086,142.07373,1014.424438,-11.926944,-301.799591,119.340248,119.681351,207.542831,113.76178
3649,0,39.772064,140.764191,1015.021667,-11.125034,-293.239899,117.923599,120.6334,210.744278,113.938705
3650,0,38.543015,139.710861,1015.711792,-10.701276,-284.243927,117.008804,121.822365,213.150497,114.360596
3651,0,37.443127,138.907974,1016.453735,-10.641168,-274.968506,116.434959,123.225258,214.712341,115.116013
3652,0,36.399063,138.344162,1017.184143,-10.857236,-265.523407,116.052597,124.79615,215.427719,116.197578
3653,0,35.341801,138.008255,1017.831299,-11.205672,-255.960876,115.75061,126.475258,215.331451,117.485352
3654,0,34.223724,137.888931,1018.339294,-11.530487,-246.297913,115.464066,128.190735,214.455978,118.792793
3655,0,33.031452,137.971222,1018.689758,-11.70971,-236.548508,115.166969,129.853241,212.768997,119.972206
3656,0,31.790655,138.233414,1018.91217,-11.681854,-226.744659,114.857414,131.349777,210.110336,121.034462
3657,0,30.560719,138.6474,1019.074219,-11.447443,-216.936264,114.543228,132.546829,206.169342,122.208771
3658,0,29.420435,139.182602,1019.259827,-11.053445,-207.173935,114.233757,133.309982,200.540771,123.885529
3659,0,28.448977,139.811279,1019.544128,-10.570954,-197.485168,113.938873,133.539566,192.856827,126.450806
3660,0,27.707726,140.513016,1019.974609,-10.073442,-187.857758,113.670609,133.209641,182.939468,130.093933
3661,0,27.227951,141.276321,1020.564087,-9.619834,-178.243896,113.441574,132.389725,170.889709,134.692749
3662,0,27.007061,142.09642,1021.297546,-9.244437,-168.584564,113.258698,131.233292,157.064362,139.836319
3663,0,27.013561,142.971237,1022.141724,-8.954216,-158.839462,113.116455,129.932922,141.95578,144.965332
3664,0,27.19796,143.897232,1023.057434,-8.733308,-149.001907,112.99633,128.662796,126.038048,149.550995
3665,0,27.505482,144.867645,1024.008301,-8.553509,-139.093399,112.875313,127.536743,109.64901,153.228531
3666,0,27.886829,145.873489,1024.962769,-8.387273,-129.145737,112.739929,126.601685,92.946297,155.84288
3667,0,28.305107,146.906723,1025.895142,-8.21843,-119.184235,112.597679,125.864624,75.938156,157.415695
3668,0,28.738493,147.96315,1026.783325,-8.046156,-109.217987,112.477356,125.333321,58.559402,158.074448
3669,0,29.179567,149.043747,1027.608887,-7.880817,-99.23735,112.414589,125.044434,40.747822,157.983032
3670,0,29.63271,150.153198,1028.35498,-7.734634,-89.21785,112.42952,125.06385,22.483784,157.295105
3671,0,30.110613,151.296967,1029.008423,-7.612131,-79.12957,112.511185,125.463814,3.784626,156.133636
3672,0,30.63028,152.478104,1029.556641,-7.50413,-68.949776,112.619682,126.295448,-15.323722,154.587326
3673,0,31.208538,153.695267,1029.989014,-7.386631,-58.675083,112.701836,127.574577,-34.827934,152.713654
3674,0,31.857733,154.942429,1030.294189,-7.224785,-48.329735,112.709099,129.283127,-54.726776,150.547546
3675,0,32.582996,156.209122,1030.461548,-6.982716,-37.965366,112.611649,131.378281,-75.015106,148.117874
3676,0,33.38208,157.481155,1030.483276,-6.639316,-27.65027,112.409477,133.801743,-95.671539,145.466705
3677,0,34.247593,158.740768,1030.357178,-6.204827,-17.4506,112.138107,136.489517,-116.665359,142.66217
3678,0,35.169895,159.967331,1030.088867,-5.725736,-7.408894,111.860512,139.381195,-137.976639,139.802368
3679,0,36.139534,161.138138,1029.69165,-5.267427,2.473729,111.640556,142.425034,-159.60611,137.015869
3680,0,37.148529,162.230026,1029.181763,-4.880995,12.242285,111.509857,145.573547,-181.560272,134.461578
3681,0,38.191082,163.221191,1028.572876,-4.578665,21.969103,111.453094,148.772141,-203.820709,132.326355
3682,0,39.263874,164.092117,1027.87146,-4.337525,31.714808,111.424141,151.945984,-226.314606,130.81781
3683,0,40.366196,164.826645,1027.074219,-4.124457,41.4939,111.378624,154.991623,-248.892441,130.154373
3684,0,41.499691,165.413116,1026.168701,-3.91726,51.269947,111.294846,157.780594,-271.309814,130.554764
3685,0,42.667717,165.84491,1025.139282,-3.707141,60.979778,111.170891,160.180435,-293.214966,132.224899
3686,0,43.874699,166.12085,1023.973206,-3.489192,70.566254,111.008987,162.090424,-314.149719,135.330872
3687,0,45.126015,166.244827,1022.668152,-3.255871,80.003342,110.805931,163.475784,-333.5737,139.947922
3688,0,46.428143,166.226044,1021.238586,-3.001095,89.307014,110.558395,164.382614,-350.916229,145.987015
3689,0,47.787903,166.079269,1019.719482,-2.731253,98.527679,110.276253,164.924622,-365.647705,153.122711
3690,0,49.209301,165.824402,1018.166565,-2.473947,107.724525,109.989243,165.24585,-377.353241,160.759781
3691,0,50.68848,165.484116,1016.646484,-2.277244,116.933495,109.73777,165.473587,-385.793396,168.075439
3692,0,52.209332,165.078369,1015.222534,-2.198195,126.146645,109.553085,165.67807,-390.944153,174.150314
3693,0,53.743786,164.618088,1013.933655,-2.285373,135.31282,109.442574,165.85202,-393.016296,178.166
3694,0,55.259682,164.100388,1012.779236,-2.563911,144.355499,109.392998,165.914841,-392.448425,179.611328
3695,0,56.735401,163.508438,1011.717224,-3.031677,153.194229,109.390327,165.737228,-389.860687,178.419022
3696,0,58.175552,162.815109,1010.681641,-3.668951,161.756683,109.440086,165.178009,-385.963745,174.968536
3697,0,59.618809,161.986969,1009.614563,-4.452497,169.981293,109.568398,164.124146,-381.434784,169.941391
3698,0,61.131584,160.986725,1008.497498,-5.359322,177.823196,109.798485,162.526367,-376.796387,164.088745
3699,0,62.788143,159.774445,1007.369873,-6.355949,185.269867,110.120728,160.42424,-372.337677,158.019333
3700,0,64.645264,158.311966,1006.323486,-7.387728,192.350906,110.4823,157.954391,-368.105255,152.100327
3701,0,66.722656,156.572678,1005.477295,-8.387278,199.118607,110.807198,155.334717,-363.960785,146.486816
3702,0,68.996376,154.555206,1004.943237,-9.302114,205.601318,111.030685,152.819763,-359.673401,141.222595
3703,0,71.405579,152.294388,1004.797119,-10.119062,211.765625,111.121017,150.634216,-355.006989,136.33609
3704,0,73.867134,149.863464,1005.062927,-10.86457,217.519485,111.076378,148.908279,-349.769714,131.890442
3705,0,76.291496,147.364548,1005.714172,-11.582457,222.752838,110.909546,147.648193,-343.827301,127.984688
3706,0,78.595337,144.910629,1006.687744,-12.307332,227.383804,110.642334,146.759323,-337.101471,124.720726
3707,0,80.710632,142.605972,1007.90155,-13.049037,231.381424,110.318665,146.111252,-329.574707,122.158203
3708,0,82.591423,140.530685,1009.270935,-13.791636,234.756485,110.023949,145.60791,-321.301727,120.281395
3709,0,84.220062,138.734619,1010.715942,-14.504104,237.529678,109.887886,145.221283,-312.410431,118.996742
3710,0,85.612076,137.240219,1012.166016,-15.159545,239.694962,110.055283,144.973038,-303.078369,118.16098
3711,0,86.816582,136.051193,1013.560303,-15.758565,241.197678,110.632416,144.885208,-293.490814,117.622475
3712,0,87.908722,135.162125,1014.850159,-16.348061,241.93924,111.639076,144.939545,-283.798187,117.25441
3713,0,88.973206,134.564072,1016.004211,-17.022942,241.802933,113.002747,145.072693,-274.090881,116.969498
3714,0,90.082085,134.245697,1017.013062,-17.900497,240.676193,114.611778,145.203735,-264.397522,116.718063
3715,0,91.274414,134.191086,1017.89093,-19.068335,238.446014,116.405922,145.268204,-254.703079,116.47818
3716,0,92.544579,134.37796,1018.671265,-20.52389,234.963608,118.448357,145.235336,-244.975189,116.2453
3717,0,93.844177,134.777664,1019.39856,-22.134789,230.008026,120.921814,145.103943,-235.186874,116.024544
3718,0,95.096123,135.357834,1020.117065,-23.644184,223.296188,124.033287,144.889282,-225.326218,115.824821
3719,0,96.215729,136.086411,1020.862122,-24.725197,214.567688,127.874596,144.613907,-215.394943,115.653419
3720,0,97.131042,136.936218,1021.654846,-25.067194,203.713516,132.322159,144.305862,-205.400772,115.512466
3721,0,97.796791,137.887924,1022.501221,-24.465414,190.864456,137.038986,143.998001,-195.351044,115.399109
3722,0,98.199226,138.930344,1023.392944,-22.883877,176.369217,141.577652,143.723648,-185.25209,115.308655
3723,0,98.353561,140.05806,1024.311768,-20.468063,160.674591,145.523804,143.507172,-175.114594,115.236938
3724,0,98.296539,141.267273,1025.23584,-17.500904,144.188904,148.606506,143.354721,-164.960571,115.17923
3725,0,98.076691,142.552185,1026.145142,-14.320533,127.200302,150.735123,143.25177,-154.825882,115.127289
3726,0,97.744469,143.903412,1027.025757,-11.235319,109.861916,151.968048,143.169037,-144.755325,115.067741
3727,0,97.343941,145.308823,1027.872192,-8.468121,92.216461,152.446747,143.073181,-134.793076,114.984688
3728,0,96.907387,146.755981,1028.684448,-6.142749,74.232857,152.328979,142.936966,-124.969971,114.865891
3729,0,96.453201,148.234283,1029.462524,-4.304976,55.845089,151.742859,142.744324,-115.290123,114.70932
3730,0,95.987068,149.73616,1030.200439,-2.959253,36.991405,150.769669,142.489655,-105.721703,114.525101
3731,0,95.505508,151.256378,1030.884766,-2.101912,17.646465,149.450714,142.171555,-96.201988,114.329185
3732,0,95.000862,152.790283,1031.494141,-1.738456,-2.165074,147.807999,141.78624,-86.659645,114.131866
3733,0,94.46566,154.331589,1032.006958,-1.882238,-22.38059,145.866608,141.328766,-77.043358,113.930222
3734,0,93.894623,155.871063,1032.405762,-2.540925,-42.930676,143.671036,140.804489,-67.336838,113.713104
3735,0,93.284233,157.395706,1032.682983,-3.702314,-63.770382,141.293839,140.240524,-57.552498,113.475189
3736,0,92.630516,158.888428,1032.845093,-5.329201,-84.889519,138.837708,139.684158,-47.713608,113.22673
3737,0,91.927032,160.328278,1032.909302,-7.364933,-106.294075,136.433823,139.184326,-37.841579,112.98819
3738,0,91.164574,161.691513,1032.900269,-9.74379,-127.972977,134.236206,138.770569,-27.954765,112.774101
3739,0,90.332314,162.954178,1032.843384,-12.398968,-149.874924,132.412659,138.444778,-18.072449,112.581932
3740,0,89.41964,164.095337,1032.756226,-15.263535,-171.906204,131.137238,138.191116,-8.215475,112.396461
3741,0,88.417824,165.100266,1032.641724,-18.263548,-193.935318,130.587448,137.992584,1.599049,112.205521
3742,0,87.321114,165.962433,1032.483398,-21.308111,-215.785568,130.943146,137.841736,11.366475,112.013298
3743,0,86.127121,166.684357,1032.245361,-24.286419,-237.215103,132.376465,137.740189,21.103394,111.842751
3744,0,84.835617,167.276016,1031.878174,-27.080925,-257.904297,135.024139,137.692551,30.851686,111.727554
3745,0,83.445671,167.75116,1031.330444,-29.596701,-277.467377,138.944504,137.701874,40.671303,111.700043
3746,0,81.952682,168.123383,1030.562744,-31.794611,-295.486481,144.067963,137.768677,50.617943,111.778969
3747,0,80.34771,168.403961,1029.561279,-33.708553,-311.549438,150.15274,137.888977,60.711739,111.958824
3748,0,78.620422,168.60289,1028.344116,-35.432823,-325.276428,156.759079,138.048874,70.913727,112.203758
3749,0,76.765457,168.730591,1026.958862,-37.082592,-336.342499,163.260315,138.22142,81.128189,112.452797
3750,0,74.789421,168.798401,1025.470581,-38.746696,-344.513458,168.910767,138.373322,91.235413,112.639397
3751,0,72.715584,168.81604,1023.944824,-40.454777,-349.706909,172.975464,138.479828,101.137192,112.717148
3752,0,70.583336,168.787659,1022.43042,-42.168564,-352.056854,174.89711,138.538391,110.786484,112.676155
3753,0,68.440926,168.708939,1020.950195,-43.79258,-351.937958,174.446152,138.571503,120.185814,112.541817
3754,0,66.332108,168.566544,1019.504456,-45.194744,-349.914246,171.788467,138.617706,129.362061,112.360901
3755,0,64.280411,168.339737,1018.083069,-46.23354,-346.620575,167.427063,138.716599,138.337708,112.185928
3756,0,62.276539,168.003021,1016.684082,-46.791634,-342.62619,162.031952,138.894196,147.11264,112.06459
3757,0,60.275055,167.528992,1015.32605,-46.809689,-338.337891,156.23494,139.154617,155.65976,112.034775
3758,0,58.204376,166.892136,1014.051086,-46.306007,-333.966827,150.484879,139.478638,163.928772,112.122307
3759,0,55.988991,166.074631,1012.917297,-45.371651,-329.547668,145.016129,139.828781,171.853104,112.339195
3760,0,53.576813,165.073349,1011.984924,-44.144535,-324.987427,139.909943,140.157944,179.358994,112.681877
3761,0,50.960896,163.906799,1011.30304,-42.776943,-320.123505,135.188446,140.41954,186.376465,113.130524
3762,0,48.186367,162.617752,1010.900635,-41.409435,-314.779541,130.888138,140.577194,192.851852,113.651237
3763,0,45.340096,161.269882,1010.784058,-40.155216,-308.807434,127.085968,140.612411,198.756317,114.20295
3764,0,42.52763,159.938004,1010.941284,-39.093948,-302.111725,123.879173,140.530655,204.084335,114.74987
3765,0,39.846176,158.695938,1011.345276,-38.274223,-294.66098,121.338425,140.36554,208.838699,115.277878
3766,0,37.361519,157.605362,1011.9599,-37.722092,-286.490509,119.465454,140.176849,213.008972,115.808899
3767,0,35.094414,156.709885,1012.739868,-37.448837,-277.695679,118.179794,140.038712,216.556717,116.403244
3768,0,33.018723,156.034637,1013.630981,-37.450394,-268.416412,117.341003,140.020569,219.41951,117.141159
3769,0,31.071182,155.590561,1014.57074,-37.69788,-258.815796,116.790321,140.1716,221.532791,118.084274
3770,0,29.170074,155.379379,1015.493042,-38.128464,-249.058853,116.387833,140.517975,222.857208,119.231644
3771,0,27.237854,155.396362,1016.337891,-38.649456,-239.292053,116.030655,141.06572,223.395309,120.496284
3772,0,25.221956,155.630768,1017.062561,-39.160599,-229.624222,115.656609,141.792175,223.18483,121.727486
3773,0,23.108425,156.065308,1017.65155,-39.58326,-220.107498,115.243454,142.617813,222.261795,122.786415
3774,0,20.925261,156.676376,1018.118408,-39.878265,-210.721878,114.806503,143.373581,220.598557,123.649658
3775,0,18.735769,157.436569,1018.501038,-40.044506,-201.37883,114.388786,143.796417,218.042908,124.484543
3776,0,16.624567,158.318344,1018.85083,-40.106071,-191.957382,114.040215,143.575516,214.302338,125.637383
3777,0,14.679872,159.298187,1019.219055,-40.099953,-182.362259,113.792198,142.441742,209.007629,127.514633
3778,0,12.975837,160.358795,1019.645691,-40.068268,-172.569153,113.64238,140.261871,201.844772,130.403122
3779,0,11.558544,161.488556,1020.153625,-40.052872,-162.628357,113.559662,137.091782,192.69281,134.321411
3780,0,10.438584,162.678589,1020.747192,-40.089928,-152.628479,113.504051,133.161026,181.692169,138.983093
3781,0,9.59151,163.919617,1021.418335,-40.204269,-142.6465,113.445137,128.79866,169.204544,143.887772
3782,0,8.965587,165.200317,1022.153259,-40.403805,-132.709854,113.366943,124.337502,155.688904,148.485519
3783,0,8.494745,166.507462,1022.938477,-40.676403,-122.787376,113.2621,120.039032,141.558014,152.332748
3784,0,8.113558,167.827377,1023.763428,-40.993687,-112.81337,113.128975,116.063042,127.079544,155.17865
3785,0,7.770608,169.147919,1024.619141,-41.322842,-102.734825,112.978081,112.480057,112.350784,156.970566
3786,0,7.436949,170.460449,1025.494873,-41.640499,-92.556694,112.838837,109.307129,97.337891,157.805145
3787,0,7.10749,171.76123,1026.376953,-41.939934,-82.355759,112.751846,106.544724,81.945572,157.861023
3788,0,6.795457,173.051758,1027.247192,-42.227848,-72.249237,112.747055,104.198494,66.078979,157.332764
3789,0,6.522682,174.33757,1028.08252,-42.513248,-62.330822,112.824471,102.281067,49.676231,156.375656
3790,0,6.31014,175.625565,1028.857666,-42.794964,-52.612125,112.952995,100.800499,32.713585,155.073822
3791,0,6.172258,176.921249,1029.54895,-43.054871,-43.008526,113.085068,99.747177,15.199578,153.442032
3792,0,6.115938,178.226501,1030.137573,-43.260773,-33.381195,113.173172,99.089211,-2.829801,151.458176
3793,0,6.142964,179.538712,1030.612061,-43.37743,-23.607533,113.179047,98.778481,-21.316778,149.104599
3794,0,6.253452,180.851288,1030.96936,-43.380497,-13.636008,113.077782,98.762779,-40.194134,146.397919
3795,0,6.448185,182.154968,1031.212646,-43.269211,-3.499071,112.863014,98.996048,-59.401859,143.400269
3796,0,6.728687,183.438889,1031.348022,-43.074604,6.70998,112.553665,99.440834,-78.898293,140.216599
3797,0,7.095439,184.690811,1031.380981,-42.857864,16.873997,112.195297,100.063248,-98.661293,136.984146
3798,0,7.545796,185.896851,1031.315552,-42.693802,26.887123,111.848885,100.825035,-118.68412,133.855804
3799,0,8.073004,187.041183,1031.152222,-42.641106,36.685833,111.566536,101.678131,-138.970322,130.983429
3800,0,8.666567,188.107269,1030.887939,-42.712444,46.273418,111.36499,102.564407,-159.523666,128.50885
3801,0,9.313329,189.079636,1030.515259,-42.864372,55.722519,111.215668,103.419647,-180.328491,126.567169
3802,0,9.998934,189.945129,1030.023193,-43.018433,65.141685,111.062546,104.18013,-201.322815,125.296829
3803,0,10.709958,190.692734,1029.399414,-43.101261,74.619568,110.856857,104.791595,-222.371475,124.849884
3804,0,11.436897,191.312225,1028.63208,-43.076164,84.184387,110.582596,105.22049,-243.24472,125.396324
3805,0,12.17717,191.792953,1027.715088,-42.948704,93.803543,110.257202,105.464233,-263.607208,127.11631
3806,0,12.937016,192.124512,1026.651123,-42.752232,103.413986,109.914673,105.554146,-283.024597,130.169479
3807,0,13.731489,192.299194,1025.45459,-42.531193,112.953712,109.589142,105.545891,-300.993622,134.635529
3808,0,14.58231,192.31601,1024.152588,-42.332771,122.375732,109.309486,105.499832,-316.992615,140.434448
3809,0,15.513335,192.184326,1022.783264,-42.204315,131.647125,109.101746,105.458984,-330.544189,147.253799
3810,0,16.543779,191.925034,1021.390076,-42.187958,140.747604,108.98954,105.433701,-341.280884,154.519714
3811,0,17.680523,191.567169,1020.013672,-42.308861,149.674103,108.986137,105.397064,-349.005951,161.443314
3812,0,18.912512,191.141022,1018.681396,-42.562366,158.446396,109.082024,105.288628,-353.743408,167.150558
3813,0,20.211149,190.669571,1017.39917,-42.911724,167.102051,109.239868,105.023132,-355.759583,170.871292
3814,0,21.538857,190.161652,1016.151306,-43.303879,175.676865,109.406746,104.504967,-355.534363,172.1306
3815,0,22.864008,189.609268,1014.909241,-43.69529,184.179977,109.537781,103.649391,-353.669312,170.872482
3816,0,24.176134,188.988144,1013.647888,-44.06826,192.580704,109.613419,102.40686,-350.754181,167.45961
3817,0,25.494242,188.260529,1012.364624,-44.42683,200.815552,109.637848,100.781151,-347.246704,162.540268
3818,0,26.863998,187.379532,1011.091003,-44.779781,208.808365,109.62281,98.834145,-343.418457,156.83699
3819,0,28.344288,186.296616,1009.894226,-45.126602,216.491348,109.570892,96.675545,-339.375458,150.952179
3820,0,29.987734,184.971573,1008.867126,-45.454868,223.818253,109.468971,94.441856,-335.11676,145.272263
3821,0,31.821243,183.384399,1008.109436,-45.747829,230.764465,109.293732,92.271828,-330.584747,139.985626
3822,0,33.832626,181.54454,1007.708435,-45.996315,237.313644,109.024384,90.284691,-325.69046,135.167175
3823,0,35.967472,179.494476,1007.72168,-46.20879,243.438629,108.656319,88.565231,-320.323608,130.863831
3824,0,38.137634,177.305786,1008.167053,-46.41396,249.090897,108.210274,87.157707,-314.36673,127.136719
3825,0,40.238789,175.069611,1009.020203,-46.6539,254.209213,107.735329,86.070351,-307.721313,124.053482
3826,0,42.172539,172.883621,1010.217163,-46.972771,258.740662,107.30648,85.28981,-300.341003,121.651443
3827,0,43.867393,170.839706,1011.660339,-47.409893,262.653442,107.017433,84.798203,-292.253693,119.904037
3828,0,45.293938,169.014297,1013.231506,-48.000496,265.928619,106.967247,84.581078,-283.559601,118.714943
3829,0,46.470459,167.462082,1014.807678,-48.778255,268.538055,107.239136,84.619789,-274.40448,117.942673
3830,0,47.457508,166.213928,1016.280518,-49.772358,270.426422,107.876228,84.874794,-264.942688,117.43927
3831,0,48.342113,165.277695,1017.575256,-50.998276,271.509003,108.867622,85.275352,-255.307648,117.08181
3832,0,49.21492,164.641571,1018.662231,-52.447731,271.679565,110.161827,85.726051,-245.598495,116.786476
3833,0,50.146439,164.279724,1019.55603,-54.083973,270.815155,111.71286,86.12606,-235.88002,116.506676
3834,0,51.16938,164.158966,1020.306091,-55.842125,268.769623,113.540306,86.389732,-226.188889,116.223808
3835,0,52.272224,164.245422,1020.977051,-57.630367,265.36557,115.763336,86.461281,-216.539032,115.936951
3836,0,53.404736,164.509155,1021.631226,-59.330551,260.403992,118.569656,86.32373,-206.924118,115.654755
3837,0,54.492577,164.926193,1022.31488,-60.80468,253.702484,122.116089,86.003738,-197.319641,115.3899
3838,0,55.456211,165.478287,1023.053528,-61.914009,245.152634,126.409798,85.567581,-187.689178,115.156006
3839,0,56.229012,166.151596,1023.853638,-62.548794,234.770203,131.245972,85.102585,-177.997223,114.965561
