Trajectories
100
,,HW3-008:PELVIS_T,,,HW3-008:R_Foot_T,,,HW3-008:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
184,0,40.782848,-86.119560,932.617004,-12.841200,-130.270828,107.076469,216.598419,-595.986694,153.091827
185,0,42.254665,-85.646202,931.266968,-12.859236,-121.398117,107.230484,216.475494,-597.268799,152.990097
186,0,43.877659,-85.303276,930.027832,-12.965886,-112.697273,107.401230,216.508209,-597.050171,151.665039
187,0,45.634159,-85.121315,928.892395,-13.214725,-104.188492,107.601334,216.559769,-595.360352,149.299454
188,0,47.516056,-85.127350,927.830017,-13.635347,-95.882256,107.850983,216.476074,-592.222717,146.135757
189,0,49.530899,-85.341057,926.799072,-14.214095,-87.774193,108.163254,216.113525,-587.737610,142.414185
190,0,51.694191,-85.773666,925.757629,-14.894223,-79.860619,108.521225,215.359604,-582.182983,138.323120
191,0,54.022198,-86.425591,924.675964,-15.623386,-72.164162,108.870705,214.155472,-576.058411,133.967941
192,0,56.527306,-87.286552,923.551392,-16.402727,-64.736267,109.138474,212.527298,-569.981384,129.362610
193,0,59.207924,-88.339394,922.419250,-17.269413,-57.634853,109.254318,210.602600,-564.435364,124.483948
194,0,62.037041,-89.558273,921.347412,-18.243500,-50.913109,109.168823,208.591125,-559.507996,119.413559
195,0,64.953026,-90.899895,920.422363,-19.301643,-44.636192,108.882347,206.750015,-554.800659,114.474457
196,0,67.857010,-92.296417,919.730896,-20.373831,-38.901737,108.463173,205.329514,-549.599670,110.195885
197,0,70.627472,-93.657074,919.345093,-21.360739,-33.819984,108.017517,204.473282,-543.252869,107.061417
198,0,73.149864,-94.885239,919.307617,-22.182468,-29.462103,107.653954,204.143692,-535.523560,105.216057
199,0,75.343216,-95.906425,919.616089,-22.813061,-25.849319,107.490944,204.169281,-526.655273,104.393677
200,0,77.175743,-96.689087,920.214539,-23.268290,-22.997852,107.665154,204.368134,-517.121704,104.137360
201,0,78.680809,-97.239983,921.006531,-23.582403,-20.961584,108.311890,204.620865,-507.319214,104.082222
202,0,79.966354,-97.578979,921.887756,-23.797483,-19.840895,109.540199,204.865067,-497.452454,104.052612
203,0,81.189491,-97.715485,922.772583,-23.952444,-19.769993,111.396492,205.068100,-487.584747,104.001793
204,0,82.502373,-97.641159,923.607544,-24.068077,-20.899509,113.811775,205.216476,-477.710968,103.937653
205,0,84.010452,-97.337715,924.379761,-24.138092,-23.378197,116.589592,205.309570,-467.812286,103.875931
206,0,85.760880,-96.791222,925.117310,-24.131140,-27.351170,119.509506,205.350571,-457.886017,103.819397
207,0,87.746170,-96.003448,925.873779,-24.007280,-33.005318,122.525993,205.348694,-447.943634,103.767517
208,0,89.907997,-94.995216,926.705078,-23.739401,-40.622078,125.871437,205.329346,-437.999420,103.733673
209,0,92.145073,-93.801514,927.651917,-23.311771,-50.503536,129.832138,205.334198,-428.062653,103.746437
210,0,94.339691,-92.463196,928.733643,-22.706802,-62.745495,134.312073,205.403244,-418.130341,103.830650
211,0,96.391197,-91.025841,929.955627,-21.927710,-77.092331,138.703415,205.551041,-408.184113,103.980743
212,0,98.230751,-89.545738,931.320862,-21.049650,-93.070190,142.291229,205.763504,-398.194092,104.163269
213,0,99.820229,-88.087746,932.830750,-20.234936,-110.238457,144.733582,206.020142,-388.130402,104.354584
214,0,101.149422,-86.710739,934.480286,-19.670456,-128.304306,146.134033,206.312790,-377.975525,104.559464
215,0,102.231247,-85.453133,936.257263,-19.464773,-147.096680,146.784103,206.640610,-367.737579,104.788445
216,0,103.092255,-84.328049,938.137634,-19.604008,-166.520203,146.911896,206.992325,-357.462097,105.028259
217,0,103.759911,-83.325745,940.076965,-20.005121,-186.524368,146.599625,207.334732,-347.227478,105.237488
218,0,104.255707,-82.419205,942.000854,-20.594543,-207.079361,145.829208,207.624130,-337.102478,105.378548
219,0,104.600105,-81.572311,943.806519,-21.346991,-228.156052,144.556320,207.837051,-327.086700,105.458458
220,0,104.819832,-80.749954,945.378357,-22.284773,-249.708038,142.757828,207.988129,-317.112061,105.520256
221,0,104.945534,-79.928711,946.616943,-23.454546,-271.672577,140.459946,208.109741,-307.113922,105.586563
222,0,105.001244,-79.104958,947.465027,-24.899357,-293.984375,137.754120,208.218643,-297.083282,105.634392
223,0,104.995819,-78.295959,947.920898,-26.642149,-316.570435,134.795700,208.313736,-287.056396,105.631943
224,0,104.921959,-77.536987,948.035034,-28.679003,-339.337006,131.782715,208.395935,-277.075165,105.577843
225,0,104.763649,-76.876480,947.889587,-30.970053,-362.179718,128.922165,208.479874,-267.156555,105.495056
226,0,104.507309,-76.365509,947.571289,-33.425930,-385.003479,126.404152,208.585876,-257.286499,105.400337
227,0,104.147369,-76.044868,947.146973,-35.905277,-407.729645,124.400536,208.719864,-247.442337,105.291840
228,0,103.684570,-75.939079,946.648010,-38.240871,-430.285522,123.077408,208.864670,-237.616974,105.161804
229,0,103.124680,-76.056900,946.071777,-40.286610,-452.563904,122.598480,208.995392,-227.819397,105.008362
230,0,102.477615,-76.393600,945.398132,-41.955704,-474.371643,123.108971,209.099564,-218.057770,104.835732
231,0,101.751579,-76.934258,944.604431,-43.229477,-495.410309,124.695908,209.179230,-208.331375,104.650299
232,0,100.950073,-77.655960,943.669312,-44.140690,-515.311584,127.338005,209.235565,-198.639084,104.455727
233,0,100.078308,-78.528252,942.570007,-44.750671,-533.712830,130.882584,209.256744,-188.988342,104.250290
234,0,99.142509,-79.514198,941.288269,-45.130749,-550.329895,135.068527,209.219681,-179.392395,104.031990
235,0,98.137283,-80.576035,939.816956,-45.350143,-564.974426,139.573318,209.105042,-169.859467,103.812057
236,0,97.042213,-81.683800,938.164124,-45.479603,-577.520874,144.051605,208.920654,-160.381851,103.628265
237,0,95.827782,-82.819862,936.354309,-45.602242,-587.869873,148.147202,208.707535,-150.932053,103.534233
238,0,94.458939,-83.977341,934.430542,-45.806797,-595.933472,151.488358,208.510529,-141.474335,103.561203
239,0,92.901543,-85.159660,932.452454,-46.161209,-601.646423,153.704880,208.352066,-132.002472,103.703247
240,0,91.130806,-86.385155,930.486389,-46.676159,-604.998596,154.483063,208.241364,-122.584923,103.940521
241,0,89.137886,-87.691086,928.597229,-47.278057,-606.079102,153.634644,208.193237,-113.359291,104.248329
242,0,86.933731,-89.130836,926.843018,-47.832226,-605.135498,151.146713,208.233154,-104.469093,104.590240
243,0,84.543724,-90.761505,925.269836,-48.219761,-602.615173,147.194534,208.391815,-96.014038,104.930519
244,0,81.998207,-92.624336,923.913513,-48.403168,-599.129822,142.112305,208.693451,-88.052155,105.252975
245,0,79.330635,-94.729637,922.808228,-48.411800,-595.308167,136.327332,209.147980,-80.622459,105.558594
246,0,76.584518,-97.055023,921.994873,-48.255634,-591.578796,130.284622,209.759659,-73.758026,105.842468
247,0,73.821159,-99.552795,921.519226,-47.870689,-588.005981,124.399689,210.541656,-67.490639,106.069260
248,0,71.117020,-102.158112,921.411682,-47.182415,-584.302429,119.043427,211.511322,-61.854664,106.168488
249,0,68.546402,-104.792877,921.665161,-46.219482,-579.998535,114.520721,212.654068,-56.889439,106.061264
250,0,66.159798,-107.368690,922.232605,-45.139420,-574.656006,111.023094,213.874954,-52.634617,105.719208
